clientid_cr,pubclientid_cr,clmbuserid_cr,imprid_cr,siteId_cr,countryDimId_cr,browserId_cr,adslotdimid_cr,itemcolumbiaid_cr,ispDimId_cr,osVerDimId_cr,conversion_fraud
75694,15240,199f78af-f46a-4123-a52e-b30c08530c64-10udg,1629ae52-8eae-4547-9186-b8bee41f5a5a-1sjd4,178,144.0,129639.0,130098,5488773,134237.0,199414.0,False
75694,85030,02a7b491-328f-4a4a-9617-c0a5b7bd9286-1sj7k,16d6eaee-1325-4d8d-89cb-31964345644c-10nnt,3290,144.0,129639.0,356952,5488088,280429.0,199452.0,False
75694,85030,b6991287-53e5-4f1f-99ce-5091edae1ca4-10wgg,16e93b39-75c3-420e-84b0-8e063adddf84-10ofk,3290,144.0,129639.0,356952,5488773,165748.0,199452.0,False
82122,2658,b0927eba-fc2e-4d32-8fbf-af3bf8efe3f0-3ppc,172082b1-b37a-4a0d-bc07-d02584a253d9-10ol4,3,145.0,129639.0,336477,5526656,266271.0,199452.0,False
86431,16153,f14d439d-a4f1-40a6-9bc5-84c1ccaa6413-10ntd,1750cd98-1781-47c1-81e3-98d7c5d8693a-10ni8,1057,144.0,0.0,315157,5614401,280429.0,359921.0,False
75694,2658,326e4c85-d38d-4ae3-b218-709b461c9eb8-10wos,17949c63-0e09-4762-b58f-cf5bc8236a3e-1sj4s,3,144.0,129639.0,332783,5488773,277934.0,199452.0,False
75694,2308,2debc054-631c-4283-b1f7-22364a7d7763-10wm0,18042dce-b679-4fea-9601-943ba8472d79-1sjd4,4,144.0,129639.0,353785,5488773,148498.0,199452.0,False
29892,2658,1e129343-fb41-44de-a0eb-7d12c9b1e9be-10ni8,18607d48-157d-4305-a912-381032cf9134-3qpg,667,144.0,129408.0,316898,5583264,266737.0,360833.0,False
75694,85030,cd54ba98-655a-4040-b9fe-d6b14eee1d6b-10nns,189a0e33-3e45-49fb-97fb-f6a1e3a9a5ce-10ocs,3290,144.0,129639.0,356952,5488088,266257.0,199452.0,False
75694,2658,11f7a636-e8fe-45d9-9ca1-ba842325078d-1sj4s,18dba8a5-35da-4e9c-8156-f80e74f784a0-10nw4,3,144.0,129639.0,239188,5488773,269937.0,199452.0,False
86321,16153,f421cbab-a77f-4550-bade-5f510bdaa0c3-10vas,18dea702-0168-4a98-bd8e-b04515f88842-1slg4,2627,144.0,129408.0,322157,5612571,280429.0,206071.0,False
75694,85030,b07619c2-ddd1-4514-b027-9c1b5fffbb8c-1sjts,1909003d-4371-403b-acf1-bed6aa373604-1siwg,3290,144.0,129639.0,356952,5488088,280429.0,199414.0,False
75694,15240,a23eefbc-0467-4b93-9e66-e3c87a4ef506-10tzk,19a8f928-e2b1-4c11-b099-1308a3c3b1b6-1sj4s,178,144.0,129639.0,129239,5488088,266906.0,199414.0,False
32847,65594,647fb9cf-2633-4542-b057-79cfbe15007f-10nnt,19b280ee-603d-4fd9-b6f0-e88e0f597d95-10nnt,2604,144.0,129408.0,321533,5544928,266906.0,360833.0,False
75694,2308,c619d8e6-bf72-46a9-b272-902b84a57cce-1sjd4,19f7d395-8ce4-487c-9281-137cb0f5728b-h0k8,4,144.0,129639.0,129117,5488773,136127.0,199452.0,False
43386,85030,f9872171-a00d-4185-8ee6-4b2ff842e372-1sj4s,1a530615-33bb-47a3-a38c-6d686525cac6-1sk24,3290,144.0,129639.0,356952,3238328,147958.0,199452.0,False
75694,85030,f9872171-a00d-4185-8ee6-4b2ff842e372-1sj4s,1a530615-33bb-47a3-a38c-6d686525cac6-1sk24,3290,144.0,129639.0,356952,5488088,147958.0,199452.0,False
75694,15240,51acb3b0-fe2c-45f1-a386-32694e0ac305-6m98,1a9f12cd-98b3-4058-9b2e-f7c6fb00fbec-10oa0,178,144.0,129639.0,129784,5488773,273302.0,199452.0,False
24075,16211,5ec84d65-7867-4aa2-bcac-330fc484b6da-1sjip,1ac04a31-1aae-4edc-ab92-354a5040b882-1sjts,535,144.0,129408.0,336665,5614151,280429.0,359921.0,False
32847,8359,3f4f3b86-1c24-4819-a0d7-1045bb5bd0d2-6m98,1aec8735-1ec7-41d6-a5b3-9b194cb17cd0-10ni8,1215,144.0,129408.0,264415,5576813,136127.0,360788.0,False
75694,15240,7da554d1-e219-44b8-aecc-e20b6ddbdf78-1sjts,1b523dc8-9525-4a1e-b5e3-daeae46bfb3d-10ofk,178,144.0,129639.0,129784,5488773,133765.0,199452.0,False
75694,2308,baf6b1d2-94a5-4b62-be3e-7e583ca9e1c8-h0k8,1ba2b04d-36bf-45b4-be4e-591b9fd55284-h0hg,4,144.0,129639.0,208630,5488773,190212.0,199414.0,False
75694,15240,0567823f-b479-48a6-bc0a-33d6499b4482-10wrk,1c51e604-edfa-44ae-a2fb-b6cad547c68c-1sjr0,178,144.0,129639.0,129239,5488088,285749.0,199414.0,False
75694,2658,094e554e-c71e-4bbc-ae4b-8041f5b27bd6-3ppc,1c97f773-4479-4ebb-86c8-dd16b8ca2e7a-1siz8,3,144.0,129639.0,239188,5488773,266913.0,199452.0,False
77713,15240,4f9f35d5-9bac-4656-b2c9-3d8fa894fc65-10tws,1ca12009-0e7c-46fd-b44d-aac29609e1cc-62ys,178,144.0,129639.0,129784,5491597,280429.0,199452.0,False
66839,1,3fbfd126-e2ef-48a4-990d-5b119deac8a0-1sk7o,1cb8bfe3-88f1-4f3d-883b-7c779a3b084e-1sjd4,3296,144.0,129408.0,355768,5615024,280429.0,360833.0,False
67368,16153,0840fe12-66f9-4d51-ad98-3d3202a273b0,1d000219-817c-451f-bea8-6225a52fc939-10onx,1043,144.0,129433.0,321109,5615451,280429.0,360956.0,False
75694,15240,f7e13f19-19d9-49ac-9aa3-b9fd74463138-10ni9,1d02311b-4e78-41c3-9071-e686c1d564f5-1slg4,178,144.0,129639.0,337642,5488773,172542.0,199414.0,False
29892,38513,918349f6-d06f-44b4-884c-6747f456c74b-10wrk,1d6c4f81-06b7-4d27-9832-033e672a9bd0-1sjts,2558,144.0,129639.0,319007,5583264,285107.0,199452.0,False
29892,83084,7da0d77d-4edf-4edd-a0ff-d614b62233c2,1dd19af7-b387-4209-8c3b-1101d4e64ea4-10nqk,3192,144.0,129408.0,351985,5583264,266737.0,359921.0,False
82122,2658,141307c7-95f4-4982-a927-7b5e580bca9c-1sjfw,1e98e869-28ad-46b1-9020-f92ffe293420-10nqk,3,149.0,129639.0,332783,5526656,135885.0,199414.0,False
32847,16258,3ffeeeda-5765-49e0-8b15-89534b166110-1sjac,1f6149e5-ec53-481f-a95e-42acdfdcf6dc-1sj7k,2607,144.0,129408.0,326573,5576816,187725.0,359919.0,False
75694,85030,ebacfa82-90c8-4dff-82b8-876fc3aadd02-6mkc,1f74a971-ace1-49dc-b77e-80557dc3c3c4-1sj7k,3290,144.0,129639.0,356952,5488773,136127.0,199452.0,False
82122,2658,b4a610e1-4707-4435-9495-0981df5f855b-1sjlh,1f871e8f-73ba-4317-b420-aa69cadb7fcd-h0hg,3,149.0,196034.0,233531,5526656,135885.0,199452.0,False
70668,1,284d42af-6f27-4226-b16c-43328c42e8d1-h0k8,1ff5d574-10ee-45c5-8668-b616db408e90-10ol4,3296,144.0,0.0,355768,5602423,280429.0,359921.0,False
75694,82030,8b76fe6c-df91-488e-85ff-654a11c3f5c7-10u54,200d0995-e85d-4cf0-acf5-ade623372299-1siz8,3130,144.0,129467.0,348323,5488088,133765.0,199414.0,False
29892,13540,38185016-6f1d-4bab-85f5-9abe7121d0fb-10udg,205207db-f42d-4757-a8fd-acf1128ed31a-3qs8,1219,144.0,129408.0,323642,5583264,280429.0,360833.0,False
75694,2658,5bd62d96-95d1-4e05-a9b0-11a7b6fdc91f-10ntc,2058b8ed-2e7c-4260-a03b-168812d9cf38-1sjfw,3,144.0,129639.0,239188,5488773,133765.0,199414.0,False
75694,2658,1b0e8fac-7051-4662-b819-7478c6cb122c-10uao,205f4d5d-90e6-4282-b93f-11d9c9e6bfff-1siz8,3,144.0,129639.0,332783,5488773,136127.0,199452.0,False
75694,15240,c3c929a8-875e-49e7-916e-b1787d649594-10w5c,20698dab-d70e-41d0-9cc9-187c6eebc47a-1sjd4,178,144.0,129639.0,129237,5488773,266913.0,199625.0,False
85572,82030,50c11246-21b4-4289-a15d-132aa767019e-10wgg,20bb8203-3a9d-4f7d-b013-83ee98bb028e-10oa0,3130,144.0,129639.0,348323,5599296,266906.0,199522.0,False
75694,15240,8d6c8cfa-15d7-4db4-b079-882a604024f7-10u7w,20bb99d1-295c-4a0f-b39d-49c87939e749-10ni8,178,144.0,129639.0,129237,5488773,266906.0,199414.0,False
75694,2308,1b1c6243-a8e6-4d0f-b110-363fa1424667-10wos,21189802-09e7-40aa-9014-f7fbd60b4bff-62qg,4,144.0,129639.0,208630,5488773,0.0,199414.0,False
75694,16892,8ab4d93c-fd81-44d6-82e6-b37d4cc8b0bf-1sj20,2125356a-2ebd-45d0-a2fe-d8e1d9406602-10nqk,549,144.0,129639.0,209035,5488773,265493.0,199452.0,False
29892,2310,5c8c5bd1-a9c9-485e-a6d2-d3ef23b76cc9-10wm0,21c5e2a0-adf9-46a4-9bdd-f7bd9c815106-3qpg,767,144.0,129408.0,326424,5583264,280429.0,360788.0,False
7750,76969,9731d535-8fbd-45d3-923e-56431cc19655,21ed3e4d-62f3-4051-aaa5-af48e7d85148-10nw4,2923,144.0,129433.0,349010,5610730,266737.0,359921.0,False
3180,16153,209909af-5420-4d90-9f80-5c2be58e1720-1sjfw,21f8ff20-8d43-4781-af27-97ab1fb37284-h0k8,2627,144.0,129408.0,322157,5614171,280429.0,0.0,False
75694,65594,dbda4443-2b19-40fd-bde6-e0ef742ecbe7-6mes,2204d9bc-a895-4c20-8a60-831405daaf6c-10nqk,2602,144.0,129639.0,321523,5488773,266906.0,199452.0,False
83515,2310,9a6f86a7-e6ae-455f-98fd-3958d53ee4f2-10uao,2226fba2-5519-4dfc-9768-973fc9f39f87-1sjo8,767,144.0,129408.0,215442,5551816,136127.0,360833.0,False
82122,2658,13beccd6-6c54-4165-b4f2-020a49e7862d-10u54,224f0a6c-44f7-4ba0-b155-ea22a097d320-10ofk,3,145.0,0.0,336477,5526656,265618.0,0.0,False
82122,2658,a0f9362b-0475-4947-9151-14f3539d086c-6m6g,2256f3d4-7046-4c16-b9bc-4338fd3caf50-1sjr0,3,145.0,0.0,233531,5526656,265618.0,0.0,False
75694,2658,e13062a0-8626-4899-961e-841e9a4869db-1siz8,22ff4244-4f18-4fae-8b4d-069fb8505778-1sj4s,3,144.0,129639.0,233531,5488773,280429.0,199452.0,False
75694,2658,1ef13d77-52fc-453e-8aaa-79dd75334442-10tzk,234d570a-38fc-4801-a3c3-6fc8a1991c9d-1sj4s,3,144.0,129639.0,332783,5488773,136127.0,199414.0,False
25470,15240,09e05178-aeb3-4d85-b083-7540b68e3c29-10wgg,23633676-d87b-43f3-81f2-e554c4d34f13-1sjwk,179,144.0,129408.0,337641,5617958,280429.0,206070.0,False
30431,1,01666a6c-262e-41b3-aeda-4d3fe6aa3a48-3qs8,23847253-8af1-4298-9496-2920cf4181c0-10ofk,3296,144.0,129408.0,355768,5614054,280429.0,360833.0,False
75694,15240,ab077daa-9f55-4abc-b42f-4ac96c0fa47a-1m84k,23b159d4-7645-49b2-a7a8-3a78b3254da4-1sjr0,178,144.0,129639.0,129239,5488773,151402.0,199414.0,False
29892,2658,d445b068-53a6-4f09-83e8-357b9b40807e-10w84,23f60357-a471-45d0-a588-4b1733a713f3-1sito,667,144.0,129408.0,308707,5583264,280429.0,360833.0,False
75694,85030,9055c917-4089-4ea7-8fe1-045919a4f493-3qjw,2408ebe1-9eae-4578-8080-62ffe0c0fcfe-1sk7o,3290,144.0,129639.0,357097,5488088,280429.0,199414.0,False
82122,15240,bb0b58d9-49b9-4212-8e10-2c454645fcec-10wm0,247770ab-d537-430f-97f6-7a60594fa638-10ntc,178,149.0,129639.0,130098,5526656,265611.0,199452.0,False
7750,15240,961874e9-9b4a-42e2-b82c-5c56af13a74a-6mkc,24abf4c6-bf9e-4a09-90e9-352aa00c750a-10nns,179,144.0,129408.0,129235,5609973,280429.0,360833.0,False
75694,15240,b070beb3-a1cc-4ce6-af5c-768730ec7215-10w84,24da5bd1-e887-48bb-8a00-6e9bdb76cc6f-1sj4s,178,144.0,129639.0,337645,5488773,280429.0,199452.0,False
29892,2658,81703f12-9a97-47f2-9a04-db1484937abc-10ntc,24e34d21-3028-4023-b023-35884e1c1e4d-10nnt,667,144.0,129408.0,357826,5583264,136127.0,360788.0,False
75694,15240,7211cc07-5ae9-406d-a141-a3412ba47b8f-6mes,24e3a6b6-24f8-4e2a-8605-35c25457fca4-1sjio,178,144.0,129639.0,129239,5488773,280429.0,199414.0,False
75694,2658,6582b4bd-9a6a-4624-b02e-ef7b736d204b-10ofk,24fce698-3f2b-4ccf-91b7-877b1b2f2252-10oic,3,144.0,129639.0,332783,5488773,180933.0,199452.0,False
75694,2658,01b5109f-3629-4eba-88c9-ddbb6eb9d87b-10uao,258dcfd5-e030-4b51-926e-7a0b5a0d3d36-h0hg,3,144.0,129639.0,239188,5488773,133765.0,199452.0,False
75694,15240,2b786362-8bf4-435a-abab-5ec3a558ba22-10wdo,25ae2f60-d3cb-43d6-aea4-0244c8b7a7b5-1sito,178,144.0,129639.0,129239,5488773,266906.0,199414.0,False
75694,2658,b7a43c83-7076-4a9b-b10e-f5b18c1a0e17-3qs8,25b9ed48-de0c-4b4c-8a5e-9232591d7905-10oic,3,144.0,129639.0,341148,5488773,164681.0,199452.0,False
75694,15240,38ee040d-cf4a-4013-916f-b546f7f97391-10wj8,25c9265b-9911-4ca3-99fa-cb67e1e88809-10nw4,178,144.0,129639.0,129237,5488773,280043.0,199452.0,False
85572,15240,27897464-3e27-4086-8d8d-60640ac4d638-1sjzc,25e74e3f-545c-4fe3-baf5-7c8d2064b05d-1sj4s,178,144.0,129639.0,337642,5599296,266906.0,199414.0,False
77616,76969,dd6f4eab-8233-489a-8ba6-400788cefdfd,25eafeb0-333a-4dda-a4ab-042b5cc57610-1sjd4,2923,144.0,129433.0,334762,5590697,165128.0,360833.0,False
75694,85030,a449a10c-172a-4c9f-a489-69875a47ea08-1sjac,2606389f-9a9e-422f-a52e-a1005cd4b228-1sk24,3290,144.0,129639.0,356952,5488773,136127.0,199414.0,False
86321,16153,2d704c6a-163a-4aa5-a6df-5039f2a73e0f-62kw,2630db2f-2d09-4257-a89a-e7a09e61cd30-10ni8,2627,144.0,129408.0,322157,5615623,280429.0,359919.0,False
75694,65594,a41cf790-75fb-4033-b4a0-a7f5fa789e20-10ow8,26534245-26c1-429c-ba24-e68a9c8833dd-10nw4,2602,144.0,129639.0,325770,5488088,280429.0,199414.0,False
75694,15240,c7bea7f5-c234-42bd-b605-dcaeac7dc277-1sjd4,26a703ca-08ce-43db-bf04-d5751905022d-10ol4,178,144.0,129639.0,129241,5488773,136127.0,199452.0,False
802,15240,6ab85a2b-c85b-4b9d-af5e-ae17f67bdded,278dca94-82e8-468c-9c64-6a7cfd44dd97-1sjfw,283,144.0,129433.0,236059,5610566,136127.0,360788.0,False
75694,85030,0285c7e8-725c-4be2-a207-17f142d6d356-10oic,2798ac2a-b6a6-4d71-8832-fd13e7c27865-10oic,3290,144.0,129639.0,356952,5488088,133765.0,360143.0,False
1465,2310,b59a04c3-c2b5-46df-b21c-06291ffcf679-10u2c,27d17f34-f390-4dec-8b6b-e078a9e0f0d7-1slg4,767,144.0,129408.0,215442,5538353,136127.0,360833.0,False
25470,1,020b52df-2e61-4712-b543-4e072bd087ca-1sjac,27ee6be0-7207-4c0a-a31d-e5f747d92bfe-1sjo8,3296,144.0,129639.0,355768,5618649,266906.0,199414.0,False
75694,2308,e17456d5-1b77-4603-9d8c-3ffc73c6b958-10wj8,286f839a-8842-4cb7-b9b2-c00536d51e4f-h0hg,4,144.0,129639.0,353785,5488773,266913.0,199452.0,False
75694,2658,989f63f3-1c75-4c0e-a27a-ea6378c3c477-3ps4,293c076b-5148-4b51-9fd0-daf07830dc86-1slg5,3,144.0,129639.0,239188,5488773,282855.0,199452.0,False
75694,2658,c17ba10b-2b49-4546-8962-9d7f484741e2-10w2k,294642b0-7f07-48c5-8bb1-63ee6036a987-1slg5,3,144.0,129639.0,332783,5488773,280429.0,199452.0,False
67615,2658,9e8a2a7c-9f38-4231-a372-96e03ec3149f-1sk7o,2959c6d7-12d7-4195-aaac-fb0ea7b3d924-1sjio,39,144.0,129408.0,332777,5581777,136127.0,360956.0,False
25470,15240,4d3c8148-3be1-47b6-b3e2-1dd6abe8e943,295f7451-bb6a-410a-a5d6-deb99dc12479-1sj4s,283,144.0,129433.0,236059,5617958,136127.0,360833.0,False
75694,2658,7475623f-d9d5-45d6-a396-f30f57ec877c-3pmk,2969ef53-7ac3-40b0-a955-bd5d86e8a950-3ps4,3,144.0,129639.0,350086,5488773,274729.0,199452.0,False
75694,15240,8e60ca23-9541-4025-aa88-762c50c61b33-10ocs,29ede8bf-eb97-4d55-b832-c0242bfe33dd-10ocs,178,144.0,129467.0,129239,5488773,281560.0,199625.0,False
82122,2658,31f7660d-2f1a-4c87-95d0-48401702d704-6m98,2a117960-f0f9-4f7a-be0e-a5126a49e011-10nw4,3,145.0,0.0,336477,5526656,265618.0,0.0,False
83515,2310,89ce0837-6ac3-4244-a321-0c4a57c1c442-6m3o,2a29ab11-5809-4bec-b0a7-612830de1502-1sj7k,767,144.0,129408.0,215442,5551816,187725.0,359921.0,False
75694,15336,ebde1f05-d070-42e0-80d5-69b622f5f91e-10nw4,2a48d118-a15b-488d-a21d-c3893f1f0231-1siwg,379,144.0,129639.0,207070,5488088,136127.0,199452.0,False
75694,2658,e35a3ce7-afda-49f9-9fd8-7a3f76eedef3-1sjlg,2a55de4d-0b13-4008-a6e8-a159dd95140e-1sjd4,3,144.0,129639.0,239188,5488773,136127.0,199414.0,False
75694,15240,cf5be883-d344-4313-8a90-a66976ec6efe-10u7w,2a76c57d-1afb-46a9-be0e-a0e18af00ac1-3qs8,178,144.0,129639.0,129239,5488773,180303.0,199452.0,False
75694,15240,3e01e684-8e93-4819-a741-b2ca9af58149-1sjr0,2a7bf891-f49d-45f3-899d-3b0b81090171-h0k8,178,144.0,129639.0,129784,5488773,280429.0,199452.0,False
77339,2658,0b243a81-19f7-4ad7-bd43-9a21e6174397-1sj7k,2a8729e1-1f39-428e-8734-1c89b541a5e6-1sj7k,3,434.0,129408.0,332775,5502462,267285.0,206070.0,False
25470,15240,4fe09fda-889d-45e2-b9d7-cc6c2e22184f-10nns,2a9b5191-f557-4752-b651-392e808563e7-1sjio,179,144.0,129408.0,337641,5617958,280429.0,359921.0,False
30431,1,152b69b2-536a-403d-913e-5c2e94cc081a-1sjac,2acac25e-c563-40c6-8726-ca43b2194171-1sjac,3296,144.0,129408.0,355768,5614054,187725.0,206071.0,False
26329,2310,a318ab38-fffb-4e16-be6d-d6793e2ec17f-10w5c,2ada4627-e3bd-4efc-b68e-81b1b212fcd0-10oa0,767,144.0,129408.0,326424,5581765,280429.0,359921.0,False
75694,2501,d49de555-8679-441f-a6c3-551f33f2f31c-10u2c,2add453f-b033-4bbe-bafb-2e2b9042d51d-1sjts,26,144.0,129639.0,339647,5488088,134237.0,360140.0,False
86431,2308,2eb7e6a3-d969-4334-b8ae-195f52004ccc,2ae5e0d9-d131-44f7-834f-527a04dcbcc3-10nns,74,144.0,129433.0,332026,5614402,280429.0,359921.0,False
29892,2658,767815e1-4cef-4db9-8909-4e6c29fb7fa8-10nw5,2b062990-7387-4d32-9e41-0a5729aa60e8-1sjo8,667,144.0,129408.0,357826,5583264,187725.0,360833.0,False
25470,15240,a4d73278-3146-4a7d-93e9-6e2c0e14d2a9-10u2c,2b2e7145-981c-4b9f-9c97-2e9dbc22c8eb-1sjd4,179,144.0,129408.0,337640,5617958,136127.0,359919.0,False
29892,65615,a637e6f6-d502-49b4-a122-2742dd32fdd2-10wm0,2b37938e-23fb-45f0-a3c9-570d0216c176-1sk24,2608,145.0,129639.0,322223,5612548,186936.0,199452.0,False
75694,15240,167cc716-3f00-4a1d-b7ed-ea58a9e50f41-10wj8,2b44cfa2-3b49-45ac-ad33-e970e1a5fe2b-10oa0,178,144.0,129639.0,129239,5488088,266906.0,199414.0,False
82122,2658,0e9f2111-0ec1-4f55-b741-6403a8ea45b7-10u2c,2c07255c-9097-4aca-b083-b124c1c295e4-1sjo8,3,145.0,0.0,336477,5526656,272343.0,0.0,False
75694,15240,ae03571f-984b-41bc-bcfe-ca62db97c89b-10wos,2c4c70a1-f312-4a76-8bf5-3f4353e3bf3d-1siz8,178,144.0,129639.0,130098,5488088,266906.0,199522.0,False
85524,76969,ee5df3ec-071e-4ccc-9a95-2318a2f7d607,2c5d1b4d-58a7-4cd0-84d9-1e607fb8d849-h0k8,2923,144.0,129433.0,334762,5618618,280429.0,360833.0,False
75694,2308,a355f9e2-0d5a-4451-a8a6-8a50aa31e95e-10wos,2cd182f2-763f-4de1-a7eb-661f92e9beae-10ol4,4,144.0,129639.0,353785,5488773,280429.0,199452.0,False
25470,76969,e0afe76b-347c-44b3-878d-eebd2c53e744,2cf2697d-bed5-4523-8cec-4ff8537cdc76-10ol4,2923,144.0,129433.0,334760,5614752,273302.0,360833.0,False
75694,2308,445a2a42-99bb-4055-a33a-a9fb9bdaa835-10u2c,2cf4a35c-abd4-4347-b776-5ca173795bec-1sj4s,4,144.0,129639.0,353785,5488773,280429.0,199414.0,False
75694,85030,d2fffbb3-73ef-49be-aa8a-3a8a6f703b4f-10nw4,2d188c95-f068-4cc4-b856-2bec9bd9a2f1-1sj7k,3290,144.0,129639.0,356952,5488773,133765.0,199414.0,False
2139,2310,77b8f1f1-d19a-4ef7-8eff-498676cd3f37-10ntc,2d52d9f6-0e57-45f8-946f-ed76f088e998-10oic,767,144.0,129408.0,215441,5610343,280429.0,360833.0,False
30431,1,c513d24f-ff53-4e7f-aeeb-68d7d70f8dd8-1sjo8,2ddc2eaf-a767-4b9c-9a02-78449ddb7e74-1sjo8,3296,144.0,129408.0,355768,5614054,280429.0,360956.0,False
75694,15240,2520d52c-cba1-47e1-a95b-b3fc8a052ca2-1sj20,2e17084b-29df-41cd-bd77-8ef88c1859d9-62qg,178,144.0,129639.0,129239,5488773,148496.0,199414.0,False
75694,2308,1fe3d606-903f-4412-bf4e-9c6ccfd65eb5-10wos,2e31c07c-888d-445c-8a67-877641ec1911-10ntc,4,144.0,129639.0,353785,5488773,280429.0,199452.0,False
75694,15240,c49f7d84-e201-423b-a5f3-7d832a61cdb3-10waw,2e64ff57-7409-4197-867a-7f52cd1c8e49-1sjac,178,144.0,129639.0,129784,5488773,266906.0,199452.0,False
75694,15240,914e46e5-ccbf-456a-bc2d-305b398fb278-10ol5,2e96cbbb-25c8-4509-9802-1934b39d0b24-1sjts,178,144.0,129639.0,129239,5488773,187725.0,199452.0,False
70668,1,8bd6535e-41ae-4595-aad2-266507318f8f-1sj4s,2eb37b71-52f1-4c84-a347-7b76f2ddf562-1sjlg,3296,144.0,129408.0,355768,5602423,154900.0,360833.0,False
75694,85030,40a003d7-dea6-4c42-bf53-97be4717ac7d-3pjs,2f06653d-aef7-4939-9982-6b501ae1eede-3qjw,3290,144.0,129639.0,356952,5488088,280429.0,199452.0,False
75694,15240,aed95139-46ed-42cb-8438-3ab9637349e7-10ni8,2f2440a8-5473-4db6-8403-2a869f0195a7-10o78,178,144.0,129639.0,129239,5488773,266906.0,199452.0,False
75694,15240,35636358-243e-405d-8ace-1aeacdb66f5e-10tzk,2f3409b2-67f5-4ec8-bff5-52172822d674-1sjfw,178,144.0,129639.0,129241,5488773,145456.0,199452.0,False
75694,85030,a2437d41-85ab-4f9c-afef-8e8d2de7f640-1siz8,2f7bae71-0b39-415b-9998-c7b5e6ace121-h0k8,3290,144.0,129639.0,356952,5488088,273302.0,199414.0,False
26329,2310,91bdc5ff-64a9-4a2d-b8dd-68181f8ceb89-6m98,2f8f9314-b286-4643-8d2a-51d975c58190-h0hg,49,144.0,129408.0,129186,5580567,187725.0,360833.0,False
67615,2658,362265a4-478b-4246-9858-b6c92e039a05-6mkc,2fde3e08-5f01-448f-99e5-0b551952f57b-1sjo8,667,144.0,129408.0,317403,5581777,280429.0,359921.0,False
75694,15240,4c802808-fc54-413f-be33-516e3a59bb43-10nnt,308bc17c-17d2-46a9-85ce-e0602b9ab071-1sjts,178,144.0,129639.0,129239,5488773,0.0,199452.0,False
8895,76972,f9c6ec3f-91f4-407c-a835-574e30007b92,30b581a3-49c2-4f24-b787-601d93a77213-1sjo8,2925,144.0,129433.0,334785,5601460,280429.0,359921.0,False
64588,1,0a601ce9-a9d8-4b25-9894-85cb01e6396b-10waw,3202b78f-54c9-4ae2-95d2-bac4433082ae-62qg,3296,144.0,129408.0,355768,5618615,280429.0,359921.0,False
75694,2308,d7b2de6d-14f3-434b-9947-ccdc30f66613-10uao,320f15a4-264b-4866-8f7a-b33c02785289-10o78,4,144.0,129639.0,208630,5488773,266906.0,199414.0,False
29892,76969,447b0152-bdaa-4183-956d-a85fb74b878a,322f5e08-eeaa-4ca4-9d3c-97e2788a078b-1sjzc,2923,144.0,129433.0,334759,5583264,266913.0,359919.0,False
83515,2310,60a105dc-4a7c-467f-bd81-545d53c05d5d-3qs8,325cd529-8b36-4122-9e64-83dc5b38d1b4-10nqk,767,144.0,129408.0,215442,5603772,136127.0,360831.0,False
64588,1,4d9bb682-b9b9-4081-9dbc-6b59595e40e8-1slg5,3263cc0d-0706-4695-a141-7a1ea940f217-1slg5,3296,144.0,129408.0,355768,5618615,133765.0,360833.0,False
25470,2658,67337e0c-7b05-41f0-8a97-49e3c7369ab7-10w2k,32c1f19f-8281-43d2-b8aa-241f6a0d6d04-10ni8,3,144.0,129639.0,355913,5614737,280429.0,199452.0,False
75694,15240,ec8e558e-a666-4908-be99-55737b776c9a-3pjs,32da7702-dc9b-4057-952d-b778e70b85f4-10ntc,178,144.0,129639.0,337645,5488773,136127.0,360147.0,False
85572,2658,6874f1f8-56c5-4c05-b6b7-b9cb415ce9d1-1sjlg,32ecf771-6c4b-414d-9426-6d15fbbe7c54-1sito,3,144.0,129639.0,332783,5599296,0.0,360138.0,False
75694,85030,6be2e7bc-40ea-4302-a9e0-7e1f5fe74b29-1sjts,32f95554-37ad-48ac-b85d-c9ab3ac58d3c-10oqo,3290,144.0,129639.0,356952,5488088,136127.0,199522.0,False
25470,15240,1aabacd7-081b-4412-88a8-dd3f4662b0bf-1siwg,330c1410-824a-4495-aa8f-342ba1f312cc-1siz8,179,144.0,129408.0,210792,5617958,136127.0,359921.0,False
29892,83084,4f8baadf-f8bb-4fc4-b121-2ad01deb913d,333a2bfa-210b-4569-bb67-3cb6ff2daa6d-1sjzc,3192,144.0,129408.0,351985,5583264,151879.0,360833.0,False
75694,85030,07f86825-f53d-44d1-90fe-343a089efae3-10oa1,333b1a5a-072a-42be-9ff4-3917233e1e73-1sjio,3290,144.0,129639.0,357097,5488773,267504.0,199452.0,False
75694,15240,ad9213c3-efa9-463f-b107-9db406e36c7a-10ni8,339a9499-7d17-4890-85c4-260c882422ae-1sj4s,178,144.0,129639.0,129784,5488773,266906.0,199414.0,False
75694,85030,9f58987c-5734-4747-9ee5-8a1a25ee26bc-10tzk,33cb7be5-dd64-4e08-b53a-4ed0af014bee-h0k8,3290,144.0,129639.0,356952,5488088,266906.0,199414.0,False
25470,15240,876526d7-d9ec-4042-ba3a-292c20a19aa5-10w2k,341660d0-2f99-464b-858c-4eb90aa28383-10ol4,179,144.0,129408.0,210793,5617958,280429.0,360833.0,False
75694,85030,b901e4fb-3436-48bd-af6d-204fe1cd4711-10o78,34524cb7-ab65-4525-a997-346933a35add-10ntc,3290,144.0,129639.0,356952,5488773,267504.0,199414.0,False
